==============================================
BLEU GOLD:                               29.67
BLEU IN:                                 53.27
SIM GOLD:                               0.8718
SIM IN:                                 0.9549
==============================================
       BLEU GOLD | BLEU IN | SIM GOLD | SIM IN
0490 -     40.73 |   98.76 |     0.94 |   0.97
0491 -      0.00 |    0.00 |     0.70 |   0.79
0492 -      0.00 |   60.97 |     0.77 |   0.92
0493 -     98.79 |  100.00 |     0.92 |   1.00
0494 -     34.33 |    0.00 |     0.59 |   0.74
0495 -     22.10 |   88.67 |     0.94 |   0.95
0496 -     28.78 |  100.00 |     0.93 |   1.00
0497 -      8.04 |  100.00 |     0.87 |   1.00
0498 -     20.39 |   30.25 |     0.97 |   1.00
0499 -     17.98 |    0.00 |     0.85 |   0.90
0500 -     11.85 |  100.00 |     0.90 |   1.00
0501 -     62.81 |  100.00 |     0.91 |   1.00
0502 -     20.82 |   99.06 |     0.86 |   0.98
0503 -      0.00 |    0.00 |     0.73 |   0.78
0504 -     25.11 |   31.66 |     0.78 |   0.99
0505 -      9.91 |   80.87 |     0.71 |   0.92
0506 -     70.69 |  100.00 |     0.98 |   1.00
0507 -      0.00 |   90.97 |     0.66 |   0.99
0508 -     19.28 |  100.00 |     0.95 |   1.00
0509 -     99.26 |   99.14 |     0.92 |   0.99
0510 -     93.65 |   94.75 |     0.96 |   0.98
0511 -      0.00 |   41.48 |     0.85 |   0.88
0512 -     85.73 |   97.15 |     0.91 |   0.99
0513 -     17.14 |   99.44 |     0.97 |   1.00
0514 -     56.81 |  100.00 |     0.91 |   1.00
0515 -     28.29 |   94.42 |     0.96 |   0.98
0516 -      0.00 |   36.02 |     0.84 |   1.00
0517 -     26.29 |   98.77 |     0.88 |   0.96
0518 -      0.00 |    0.00 |     0.92 |   0.96
0519 -     58.97 |  100.00 |     0.98 |   1.00
0520 -      0.00 |    0.00 |     0.96 |   0.99
0521 -      0.00 |    0.00 |     0.87 |   0.96
0522 -     84.62 |   22.44 |     0.95 |   0.92
0523 -     57.59 |   99.13 |     0.95 |   0.98
0524 -      5.34 |   26.63 |     0.80 |   0.94
0525 -     68.01 |   97.03 |     0.94 |   0.97
0526 -      0.00 |    0.00 |     0.94 |   0.97
0527 -      0.00 |    0.00 |     0.90 |   0.91
0528 -      0.00 |    0.00 |     0.85 |   0.87
0529 -      7.77 |   16.65 |     0.84 |   0.95
0530 -     24.13 |    0.00 |     0.77 |   0.75
0531 -     76.04 |   98.76 |     0.82 |   1.00
0532 -     75.33 |  100.00 |     0.83 |   1.00
0533 -     55.97 |    0.00 |     0.81 |   0.87
0534 -     92.64 |   99.30 |     0.95 |   0.99
0535 -      0.00 |   98.15 |     0.77 |   0.96
0536 -     40.13 |   59.51 |     0.91 |   0.94
0537 -      0.00 |    0.00 |     0.79 |   0.94
0538 -     45.14 |   40.03 |     0.90 |   0.97
0539 -      0.00 |    0.00 |     0.90 |   0.96
0540 -     85.94 |  100.00 |     0.91 |   1.00
0541 -     19.64 |   17.96 |     0.91 |   1.00
0542 -     19.66 |   15.26 |     0.88 |   0.96
0543 -      6.86 |    0.00 |     0.81 |   0.87
0544 -      0.00 |   97.94 |     0.86 |   0.99
0545 -     98.95 |   99.28 |     0.86 |   0.98
0546 -    100.00 |   80.18 |     1.00 |   0.90
0547 -      0.00 |    0.00 |     0.92 |   0.96
0548 -     46.35 |  100.00 |     0.86 |   1.00
0549 -      0.00 |    6.57 |     0.91 |   0.96
0550 -      0.00 |   10.55 |     0.89 |   1.00
0551 -     13.72 |   10.94 |     0.83 |   0.90
0552 -     82.39 |   93.57 |     0.91 |   0.94
0553 -      0.00 |  100.00 |     0.93 |   1.00
0554 -     76.79 |   30.43 |     0.93 |   0.99
0555 -      0.00 |    0.00 |     0.95 |   0.96
0556 -      0.00 |    0.00 |     0.79 |   0.83
0557 -     62.78 |   36.07 |     0.77 |   1.00
0558 -     17.79 |   17.92 |     0.94 |   0.96
0559 -      0.00 |    0.00 |     0.56 |   0.80
0560 -     32.54 |   55.23 |     0.91 |   0.98
0561 -     88.71 |  100.00 |     0.89 |   1.00
0562 -     16.85 |  100.00 |     0.98 |   1.00
0563 -     14.14 |   15.52 |     0.95 |   0.96
0564 -     25.87 |   92.61 |     0.83 |   0.90
0565 -     14.08 |   81.07 |     0.88 |   0.99
0566 -     23.77 |   15.19 |     0.84 |   0.94
0567 -     11.39 |    5.35 |     0.93 |   0.98
0568 -     13.46 |   54.72 |     0.86 |   0.98
0569 -      9.21 |   95.08 |     0.96 |   0.99
0570 -     16.78 |   27.08 |     0.92 |   0.99
0571 -      0.00 |    9.92 |     0.86 |   0.94
0572 -      6.02 |    0.00 |     0.85 |   0.88
0573 -     59.47 |   75.39 |     0.94 |   0.99
0574 -      0.00 |    0.00 |     0.94 |   0.92
0575 -     41.87 |   70.40 |     0.79 |   1.00
0576 -     37.15 |  100.00 |     0.96 |   1.00
0577 -      6.00 |    0.00 |     0.79 |   0.81
0578 -     33.64 |   33.82 |     0.93 |   0.95
0579 -     57.75 |   46.47 |     0.81 |   0.87
0580 -     10.21 |    8.84 |     0.81 |   0.80
0581 -     56.64 |  100.00 |     0.92 |   1.00
0582 -      0.00 |   70.43 |     0.82 |   0.89
0583 -     73.04 |  100.00 |     0.97 |   1.00
0584 -     21.23 |   52.90 |     0.91 |   0.97
0585 -     58.29 |  100.00 |     0.85 |   1.00
0586 -     13.06 |   12.07 |     0.97 |   0.99
0587 -     16.73 |   15.14 |     0.31 |   0.36
0588 -      0.00 |    0.00 |     0.65 |   0.96
0589 -      0.00 |    0.00 |     0.86 |   0.92
0590 -      8.24 |   97.16 |     0.88 |   0.92
0591 -      9.59 |   33.44 |     0.84 |   0.94
0592 -      0.00 |    0.00 |     0.73 |   0.89
0593 -     92.97 |  100.00 |     0.98 |   1.00
0594 -     21.19 |   41.63 |     0.90 |   0.99
0595 -     28.18 |  100.00 |     0.96 |   1.00
0596 -     99.02 |   77.91 |     0.84 |   0.81
0597 -      0.00 |    0.00 |     0.76 |   0.87
0598 -     21.73 |   46.75 |     0.87 |   0.91
0599 -     16.52 |   32.63 |     0.80 |   0.94
0600 -     20.08 |   64.67 |     0.75 |   1.00
0601 -     53.28 |   79.33 |     0.89 |   0.99
0602 -      0.00 |    0.00 |     0.91 |   1.00
0603 -     38.62 |  100.00 |     0.88 |   1.00
0604 -      0.00 |   17.85 |     0.88 |   0.98
0605 -     37.62 |   97.42 |     0.90 |   0.96
0606 -      0.00 |    0.00 |     0.94 |   0.99
0607 -     38.12 |    0.00 |     0.87 |   0.90
0608 -      0.00 |    0.00 |     0.88 |   0.99
0609 -      0.00 |   22.08 |     0.80 |   0.86
0610 -     33.97 |    0.00 |     0.78 |   0.93
0611 -     74.63 |   89.30 |     0.79 |   0.93
0612 -      0.00 |    0.00 |     0.87 |   0.93
0613 -     16.54 |   16.54 |     0.86 |   0.87
0614 -     51.60 |   22.62 |     0.89 |   0.97
0615 -     71.85 |   95.69 |     0.90 |   1.00
0616 -      0.00 |    0.00 |     0.68 |   0.86
0617 -     45.56 |    0.00 |     0.87 |   0.94
0618 -      0.00 |   38.33 |     0.80 |   0.93
0619 -      8.21 |   51.43 |     0.92 |   1.00
0620 -      0.00 |    0.00 |     0.93 |   0.98
0621 -     35.24 |   97.40 |     0.95 |   1.00
0622 -     67.67 |  100.00 |     0.93 |   1.00
0623 -     45.15 |   64.93 |     0.79 |   0.82
0624 -      0.00 |    0.00 |     0.83 |   0.92
0625 -     19.19 |   27.58 |     0.90 |   0.94
0626 -     75.30 |   89.06 |     0.93 |   0.98
0627 -      0.00 |    0.00 |     0.95 |   1.00
0628 -      0.00 |    0.00 |     0.88 |   0.94
0629 -      0.00 |    7.43 |     0.87 |   0.90
0630 -      6.10 |  100.00 |     0.96 |   1.00
0631 -      0.00 |    0.00 |     0.64 |   0.61
0632 -     50.34 |   95.05 |     0.71 |   0.96
0633 -     59.11 |   61.55 |     0.98 |   1.00
0634 -      0.00 |    0.00 |     0.62 |   0.76
0635 -    100.00 |   66.98 |     0.84 |   0.86
0636 -      5.04 |    0.00 |     0.89 |   0.94
0637 -     23.77 |  100.00 |     0.82 |   1.00
0638 -      0.00 |    0.00 |     0.67 |   0.76
0639 -      0.00 |    0.00 |     0.80 |   0.87
0640 -      0.00 |    0.00 |     0.92 |   0.95
0641 -     30.72 |   97.48 |     0.89 |   0.97
0642 -     28.20 |   27.57 |     0.83 |   0.89
0643 -      0.00 |    0.00 |     0.96 |   0.97
0644 -     23.07 |  100.00 |     0.90 |   1.00
0645 -     67.31 |   60.13 |     0.90 |   0.99
0646 -     21.47 |  100.00 |     0.77 |   1.00
0647 -      0.00 |    0.00 |     0.77 |   0.92
0648 -     11.34 |    7.48 |     0.83 |   0.94
0649 -      0.00 |    0.00 |     0.86 |   1.00
0650 -     79.68 |  100.00 |     0.92 |   1.00
0651 -      0.00 |    0.00 |     0.85 |   0.89
0652 -      0.00 |   62.26 |     0.96 |   0.97
0653 -     14.55 |   81.55 |     0.91 |   0.93
0654 -     13.42 |   11.29 |     0.73 |   0.98
0655 -      0.00 |   40.25 |     0.80 |   0.99
0656 -     54.17 |   99.78 |     0.98 |   1.00
0657 -     36.62 |  100.00 |     0.98 |   1.00
0658 -      0.00 |    0.00 |     0.98 |   1.00
0659 -     30.92 |   33.77 |     0.88 |   0.95
0660 -     24.91 |  100.00 |     0.84 |   1.00
0661 -      0.00 |   48.20 |     0.59 |   0.94
0662 -     34.32 |   29.54 |     0.89 |   0.92
0663 -     15.83 |   71.79 |     0.81 |   0.94
0664 -     46.80 |  100.00 |     0.92 |   1.00
0665 -      0.00 |    0.00 |     0.90 |   0.91
0666 -      0.00 |    0.00 |     0.73 |   0.74
0667 -     25.07 |   25.64 |     1.00 |   0.96
0668 -      0.00 |    0.00 |     0.64 |   0.76
0669 -      0.00 |    0.00 |     0.90 |   0.92
0670 -     55.75 |  100.00 |     0.89 |   1.00
0671 -     57.95 |   67.92 |     0.92 |   1.00
0672 -     74.32 |  100.00 |     0.96 |   1.00
0673 -     40.74 |   65.93 |     0.88 |   0.96
0674 -     14.88 |  100.00 |     0.99 |   1.00
0675 -      0.00 |    9.93 |     0.82 |   0.95
0676 -     10.15 |   41.58 |     0.82 |   0.95
0677 -      6.57 |   98.87 |     0.71 |   0.90
0678 -     75.90 |   83.36 |     0.90 |   1.00
0679 -     84.09 |   97.31 |     0.94 |   0.98
0680 -     73.07 |   61.64 |     0.89 |   0.95
0681 -     81.39 |   83.38 |     0.96 |   1.00
0682 -      0.00 |   98.74 |     0.97 |   0.97
0683 -      0.00 |    0.00 |     0.93 |   0.98
0684 -     29.90 |  100.00 |     0.66 |   1.00
0685 -     45.55 |   94.23 |     0.96 |   0.98
0686 -     44.71 |  100.00 |     0.86 |   1.00
0687 -      0.00 |   57.32 |     0.95 |   1.00
0688 -     58.08 |  100.00 |     0.95 |   1.00
0689 -     81.60 |   95.67 |     0.94 |   0.96
0690 -      3.31 |    0.00 |     0.93 |   0.96
0691 -     97.37 |   87.62 |     0.92 |   0.95
0692 -     96.07 |   95.04 |     0.90 |   0.95
0693 -     31.50 |   70.29 |     0.94 |   0.95
0694 -      0.00 |    0.00 |     0.94 |   0.98
0695 -     75.86 |  100.00 |     0.97 |   1.00
0696 -     98.63 |   98.86 |     0.94 |   0.98
0697 -     61.69 |  100.00 |     0.89 |   1.00
0698 -      0.00 |    0.00 |     0.61 |   0.94
0699 -     32.73 |  100.00 |     0.90 |   1.00
0700 -     37.36 |    0.00 |     0.87 |   0.98
0701 -     58.34 |   99.12 |     0.74 |   0.97
0702 -      0.00 |    0.00 |     0.92 |   0.94
0703 -      0.00 |   56.36 |     0.99 |   1.00
0704 -     37.92 |   92.68 |     0.82 |   0.95
0705 -      0.00 |    0.00 |     0.91 |   0.96
0706 -     75.11 |   98.61 |     0.89 |   1.00
0707 -     55.79 |   84.20 |     0.97 |   0.98
0708 -      0.00 |    0.00 |     0.79 |   0.84
0709 -     11.25 |   98.66 |     0.88 |   0.99
0710 -      0.00 |  100.00 |     0.95 |   1.00
0711 -     31.91 |  100.00 |     0.71 |   1.00
0712 -      0.00 |  100.00 |     0.69 |   1.00
0713 -      0.00 |  100.00 |     0.91 |   1.00
0714 -     10.48 |   99.25 |     0.89 |   0.95
0715 -     65.87 |   97.34 |     0.90 |   0.94
0716 -      0.00 |    0.00 |     0.72 |   0.85
0717 -      0.00 |    0.00 |     0.76 |   0.90
0718 -     34.88 |   33.12 |     0.91 |   0.97
0719 -     99.10 |   98.81 |     0.88 |   0.95
0720 -      0.00 |    0.00 |     0.93 |   0.95
0721 -     18.60 |   60.07 |     0.83 |   0.95
0722 -      0.00 |    0.00 |     0.89 |   0.96
0723 -     69.11 |   98.90 |     0.90 |   0.97
0724 -      3.95 |   98.38 |     0.89 |   0.97
0725 -     16.15 |   95.05 |     0.92 |   0.98
0726 -      0.00 |   97.03 |     0.91 |   0.96
0727 -     18.54 |  100.00 |     0.88 |   1.00
0728 -    100.00 |  100.00 |     0.76 |   1.00
0729 -      7.68 |    7.68 |     0.94 |   0.97
0730 -     71.62 |   91.75 |     0.82 |   0.96
0731 -      0.00 |    0.00 |     0.81 |   0.97
0732 -     61.14 |  100.00 |     0.95 |   1.00
0733 -     23.54 |   18.73 |     0.74 |   0.79
0734 -     84.20 |    4.63 |     0.89 |   0.96
0735 -      0.00 |   13.55 |     0.80 |   0.96
0736 -     99.18 |  100.00 |     0.94 |   1.00
0737 -     34.84 |   67.94 |     0.70 |   0.81
0738 -     77.31 |   77.09 |     0.86 |   1.00
0739 -     21.60 |   54.09 |     0.87 |   0.94
0740 -     16.25 |  100.00 |     0.92 |   1.00
0741 -      0.00 |   30.05 |     0.90 |   0.98
0742 -      8.85 |    0.00 |     0.74 |   0.87
0743 -     43.87 |   23.04 |     0.94 |   0.97
0744 -      0.00 |    0.00 |     0.85 |   0.92
0745 -     17.50 |   56.72 |     0.81 |   0.93
0746 -      0.00 |    0.00 |     0.77 |   0.81
0747 -     71.73 |  100.00 |     0.91 |   1.00
0748 -      0.00 |    0.00 |     0.87 |   0.94
0749 -      0.00 |    0.00 |     0.72 |   0.83
0750 -     16.21 |   96.62 |     0.92 |   0.95
0751 -      0.00 |    0.00 |     0.77 |   0.91
0752 -     38.37 |  100.00 |     0.85 |   1.00
0753 -      4.35 |    0.00 |     0.88 |   0.92
0754 -     10.02 |  100.00 |     0.90 |   1.00
0755 -      9.10 |    8.57 |     0.75 |   0.98
0756 -      0.00 |    0.00 |     0.94 |   0.99
0757 -      5.32 |    0.00 |     0.92 |   0.93
0758 -      0.00 |  100.00 |     0.93 |   1.00
0759 -     28.38 |  100.00 |     0.96 |   1.00
0760 -     14.30 |   99.09 |     0.66 |   0.96
0761 -     32.25 |  100.00 |     0.97 |   1.00
0762 -     13.94 |   14.16 |     0.80 |   0.98
0763 -     21.22 |   19.21 |     0.89 |   0.92
0764 -      0.00 |    0.00 |     0.75 |   0.89
0765 -      0.00 |    0.00 |     0.87 |   0.99
0766 -     78.31 |  100.00 |     0.86 |   1.00
0767 -     98.68 |   95.61 |     0.97 |   0.95
0768 -     84.58 |  100.00 |     0.95 |   1.00
0769 -     69.55 |   75.34 |     0.92 |   0.96
0770 -     19.74 |   93.13 |     0.92 |   0.99
0771 -      0.00 |    0.00 |     0.70 |   0.93
0772 -      0.00 |    0.00 |     0.77 |   0.90
0773 -      0.00 |    0.00 |     0.78 |   0.92
0774 -     21.09 |   18.96 |     0.83 |   0.88
0775 -     18.43 |  100.00 |     0.89 |   1.00
0776 -      0.00 |    0.00 |     0.79 |   0.95
0777 -     23.87 |   20.09 |     0.73 |   0.94
0778 -      0.00 |    0.00 |     0.80 |   0.98
0779 -     58.31 |   60.92 |     0.97 |   1.00
0780 -      0.00 |    0.00 |     0.62 |   0.83
0781 -     22.39 |   16.13 |     0.51 |   0.72
0782 -     17.32 |  100.00 |     0.86 |   1.00
0783 -     93.31 |   79.06 |     0.96 |   0.99
0784 -     55.93 |  100.00 |     0.87 |   1.00
0785 -     35.35 |  100.00 |     0.98 |   1.00
0786 -     61.06 |   89.73 |     0.80 |   0.97
0787 -      0.00 |    0.00 |     0.80 |   0.85
0788 -     53.76 |   92.00 |     0.80 |   0.99
0789 -      0.00 |   67.52 |     0.61 |   0.85
0790 -     22.43 |   79.48 |     0.89 |   1.00
0791 -     14.62 |    0.00 |     0.81 |   0.88
0792 -      0.00 |    0.00 |     0.72 |   0.72
0793 -      9.34 |   10.14 |     0.82 |   0.84
0794 -     70.51 |   74.98 |     0.97 |   0.99
0795 -     45.27 |  100.00 |     0.92 |   1.00
0796 -      0.00 |    0.00 |     0.92 |   0.95
0797 -     73.06 |   78.92 |     0.77 |   0.96
0798 -      0.00 |  100.00 |     0.93 |   1.00
0799 -      0.00 |    6.93 |     0.76 |   0.94
0800 -      0.00 |   49.81 |     0.83 |   1.00
0801 -      0.00 |    0.00 |     0.12 |   0.19
0802 -      0.00 |    0.00 |     0.84 |   0.86
0803 -     38.60 |  100.00 |     0.52 |   1.00
0804 -     23.07 |   23.74 |     0.70 |   0.85
0805 -     14.66 |  100.00 |     0.88 |   1.00
0806 -     98.86 |  100.00 |     0.98 |   1.00
0807 -      0.00 |  100.00 |     0.91 |   1.00
0808 -      0.00 |    0.00 |     0.96 |   1.00
0809 -      0.00 |    0.00 |     0.89 |   0.92
0810 -     98.93 |   72.80 |     0.90 |   0.98
0811 -     17.51 |   95.15 |     0.96 |   0.98
0812 -     20.38 |   99.25 |     0.76 |   0.95
0813 -      0.00 |    0.00 |     0.89 |   0.97
0814 -     12.48 |  100.00 |     0.95 |   1.00
0815 -     50.51 |   50.13 |     0.90 |   0.94
0816 -      0.00 |  100.00 |     0.82 |   1.00
0817 -      0.00 |    0.00 |     0.81 |   0.96
0818 -      9.77 |    9.93 |     0.83 |   0.96
0819 -     32.14 |  100.00 |     0.95 |   1.00
0820 -     64.15 |    0.00 |     0.86 |   0.91
0821 -      0.00 |    4.38 |     0.89 |   0.91
0822 -      0.00 |    0.00 |     0.85 |   0.93
0823 -     13.08 |   13.62 |     0.85 |   0.96
0824 -      5.10 |   63.63 |     0.88 |   0.98
0825 -     41.56 |   14.69 |     0.89 |   0.95
0826 -     52.80 |  100.00 |     0.99 |   1.00
0827 -      0.00 |   11.29 |     0.94 |   0.99
0828 -      0.00 |    9.90 |     0.74 |   0.89
0829 -     20.87 |   77.34 |     0.79 |   1.00
0830 -     65.32 |   88.27 |     0.93 |   0.96
0831 -     69.29 |   48.66 |     0.89 |   0.99
0832 -     98.46 |  100.00 |     0.90 |   1.00
0833 -     51.47 |   60.39 |     0.95 |   1.00
0834 -      0.00 |    0.00 |     0.92 |   0.95
0835 -      0.00 |    0.00 |     0.95 |   1.00
0836 -      0.00 |   82.15 |     0.85 |   0.99
0837 -     41.82 |   98.93 |     0.92 |   0.98
0838 -      0.00 |    7.05 |     0.86 |   0.86
0839 -      0.00 |    0.00 |     0.79 |   0.88
0840 -      0.00 |   53.73 |     0.77 |   0.94
0841 -      5.79 |    6.53 |     0.90 |   0.92
0842 -      0.00 |  100.00 |     0.94 |   1.00
0843 -      0.00 |   19.68 |     0.87 |   0.97
0844 -      0.00 |  100.00 |     0.95 |   1.00
0845 -     13.36 |   12.82 |     0.97 |   1.00
0846 -     12.29 |   18.48 |     0.91 |   0.96
0847 -      0.00 |    0.00 |     0.85 |   0.98
0848 -     55.81 |   89.79 |     0.95 |   0.96
0849 -      0.00 |    0.00 |     0.89 |   0.98
0850 -      5.17 |   11.84 |     0.77 |   0.94
0851 -     42.34 |   35.06 |     0.87 |   0.96
0852 -     94.14 |   98.95 |     0.94 |   1.00
0853 -     83.61 |   98.95 |     0.93 |   1.00
0854 -      0.00 |    0.00 |     0.86 |   0.96
0855 -      0.00 |   74.13 |     0.89 |   0.93
0856 -     45.18 |   35.22 |     0.91 |   0.86
0857 -     10.15 |  100.00 |     0.97 |   1.00
0858 -     58.95 |  100.00 |     0.98 |   1.00
0859 -     16.97 |    0.00 |     0.80 |   0.94
0860 -      0.00 |    0.00 |     0.82 |   0.95
0861 -     72.35 |  100.00 |     0.85 |   1.00
0862 -     33.96 |   99.38 |     0.86 |   1.00
0863 -     78.58 |   98.80 |     0.91 |   1.00
0864 -     27.87 |   28.11 |     0.91 |   0.94
0865 -     28.64 |  100.00 |     0.92 |   1.00
0866 -     10.97 |  100.00 |     0.94 |   1.00
0867 -      0.00 |    0.00 |     0.97 |   0.96
0868 -     24.92 |  100.00 |     0.93 |   1.00
0869 -      0.00 |    0.00 |     0.92 |   0.92
0870 -     43.01 |  100.00 |     0.99 |   1.00
0871 -     73.95 |   83.95 |     0.91 |   0.97
0872 -     56.25 |   75.26 |     0.92 |   0.99
0873 -      0.00 |    0.00 |     0.83 |   0.95
0874 -     53.59 |  100.00 |     0.86 |   1.00
0875 -     97.80 |   98.70 |     0.97 |   1.00
0876 -     46.95 |   34.07 |     0.90 |   0.98
0877 -     60.05 |  100.00 |     0.95 |   0.98
0878 -     21.55 |    0.00 |     0.83 |   0.97
0879 -     19.21 |  100.00 |     0.90 |   1.00
0880 -      0.00 |    0.00 |     0.75 |   1.00
0881 -     43.89 |  100.00 |     0.94 |   1.00
0882 -     88.94 |   87.18 |     0.88 |   0.97
0883 -      0.00 |  100.00 |     0.89 |   1.00
0884 -     30.91 |  100.00 |     0.93 |   1.00
0885 -      6.11 |    6.08 |     0.95 |   0.96
0886 -     13.42 |    9.08 |     0.84 |   0.96
0887 -      0.00 |   24.73 |     0.83 |   0.92
0888 -     43.04 |  100.00 |     0.85 |   1.00
0889 -     64.05 |  100.00 |     0.94 |   1.00
0890 -      8.80 |    0.00 |     0.92 |   0.98
0891 -      0.00 |    6.65 |     0.88 |   0.95
0892 -     54.54 |   51.55 |     0.92 |   0.98
0893 -      0.00 |   97.68 |     0.96 |   0.99
0894 -     23.76 |   21.70 |     0.93 |   0.96
0895 -     40.89 |   95.01 |     0.62 |   0.89
0896 -      0.00 |    4.72 |     0.85 |   0.93
0897 -      0.00 |    0.00 |     0.92 |   0.96
0898 -     77.63 |    9.85 |     0.93 |   0.98
0899 -     99.28 |  100.00 |     0.86 |   1.00
0900 -     49.71 |   73.13 |     0.90 |   0.94
0901 -     12.09 |   96.09 |     0.96 |   1.00
0902 -     30.61 |   59.67 |     0.89 |   1.00
0903 -      0.00 |    0.00 |     0.84 |   0.99
0904 -     64.83 |   97.07 |     0.93 |   1.00
0905 -      0.00 |   80.54 |     0.92 |   0.99
0906 -      0.00 |    0.00 |     0.87 |   0.99
0907 -      0.00 |    0.00 |     0.78 |   0.85
0908 -      0.00 |    0.00 |     0.92 |   0.97
0909 -      0.00 |    0.00 |     0.94 |   1.00
0910 -     96.59 |  100.00 |     0.98 |   1.00
0911 -     29.91 |    8.17 |     0.85 |   0.94
0912 -      0.00 |   62.98 |     0.91 |   0.99
0913 -     19.96 |   29.59 |     0.93 |   0.98
0914 -     22.89 |   22.50 |     0.80 |   0.96
0915 -      0.00 |    0.00 |     0.92 |   0.95
0916 -      0.00 |   91.19 |     0.88 |   1.00
0917 -     87.24 |  100.00 |     0.95 |   1.00
0918 -     81.98 |   99.14 |     0.92 |   0.98
0919 -      0.00 |    0.00 |     0.95 |   0.90
0920 -     73.60 |   63.12 |     0.71 |   0.90
0921 -     15.33 |  100.00 |     0.88 |   1.00
0922 -      9.34 |   99.37 |     0.90 |   1.00
0923 -     70.48 |   65.98 |     0.81 |   0.99
0924 -      7.77 |   92.11 |     0.97 |   0.99
0925 -     67.34 |   61.52 |     0.81 |   0.93
0926 -     12.07 |  100.00 |     0.98 |   1.00
0927 -     96.31 |   79.46 |     0.75 |   0.93
0928 -      0.00 |    0.00 |     0.93 |   1.00
0929 -     28.46 |   97.84 |     0.83 |   0.89
0930 -      0.00 |    0.00 |     0.96 |   0.98
0931 -     18.29 |   67.68 |     0.74 |   0.85
0932 -      0.00 |  100.00 |     0.97 |   1.00
0933 -     12.49 |  100.00 |     0.99 |   1.00
0934 -      0.00 |    6.99 |     0.92 |   0.91
0935 -     35.00 |   99.05 |     0.97 |   0.98
0936 -      0.00 |    0.00 |     0.91 |   0.96
0937 -     10.06 |    8.26 |     0.91 |   0.99
0938 -     61.11 |   96.64 |     0.96 |   0.99
0939 -      0.00 |    0.00 |     0.92 |   0.97
0940 -     60.11 |   97.56 |     0.87 |   1.00
0941 -     48.88 |   93.54 |     0.77 |   0.93
0942 -      0.00 |    0.00 |     0.87 |   0.88
0943 -     14.69 |   97.07 |     0.92 |   1.00
0944 -     83.95 |  100.00 |     0.89 |   1.00
0945 -     21.35 |   96.88 |     0.94 |   0.95
0946 -      0.00 |    0.00 |     0.98 |   0.99
0947 -     38.16 |   57.69 |     0.83 |   0.95
0948 -      0.00 |   28.07 |     0.93 |   1.00
0949 -     28.25 |  100.00 |     0.84 |   1.00
0950 -     61.28 |   96.63 |     0.72 |   1.00
0951 -     10.72 |   10.51 |     0.92 |   0.95
0952 -     98.73 |   99.15 |     0.86 |   0.98
0953 -      3.76 |    3.94 |     0.89 |   0.89
0954 -     10.74 |   78.26 |     0.90 |   0.97
0955 -     41.03 |   49.40 |     0.94 |   0.97
0956 -      0.00 |    0.00 |     0.70 |   0.99
0957 -      0.00 |    0.00 |     0.91 |   0.99
0958 -     84.69 |   98.59 |     0.92 |   0.98
0959 -     88.32 |   98.69 |     0.95 |   1.00
0960 -      9.41 |  100.00 |     0.64 |   1.00
0961 -     16.12 |   77.94 |     0.83 |   0.97
0962 -     71.62 |   97.96 |     0.80 |   0.93
0963 -     71.17 |   98.58 |     0.78 |   1.00
0964 -     13.49 |   12.08 |     0.92 |   0.98
0965 -     96.27 |   98.23 |     0.94 |   1.00
0966 -     79.65 |   79.23 |     0.70 |   1.00
0967 -     10.62 |   10.40 |     0.81 |   0.99
0968 -      0.00 |    0.00 |     0.89 |   0.90
0969 -     30.24 |   95.39 |     0.76 |   0.97
0970 -      0.00 |    0.00 |     0.74 |   0.79
0971 -      0.00 |    0.00 |     0.94 |   0.89
0972 -     69.31 |   99.04 |     0.97 |   0.98
0973 -     27.70 |   89.54 |     0.89 |   0.94
0974 -      0.00 |    0.00 |     0.97 |   0.98
0975 -      0.00 |    0.00 |     0.76 |   0.89
0976 -     59.63 |   68.92 |     0.45 |   0.99
0977 -      0.00 |    0.00 |     0.89 |   0.94
0978 -      0.00 |    0.00 |     0.97 |   0.98
0979 -     23.89 |   23.49 |     0.88 |   1.00
0980 -      0.00 |   53.55 |     0.73 |   0.80
0981 -     98.96 |   91.24 |     0.93 |   0.96
0982 -      0.00 |   89.25 |     0.72 |   0.93
0983 -     84.80 |  100.00 |     0.83 |   1.00
0984 -     34.08 |   64.78 |     0.87 |   0.96
0985 -      0.00 |    0.00 |     0.74 |   0.98
0986 -      0.00 |    0.00 |     0.84 |   0.93
0987 -     78.66 |   97.33 |     0.94 |   0.96
0988 -      5.77 |    5.73 |     0.90 |   0.94
0989 -      0.00 |    0.00 |     0.60 |   0.99
0990 -     13.56 |   86.27 |     0.97 |   0.96
0991 -     92.35 |   85.80 |     0.87 |   0.91
0992 -      0.00 |    0.00 |     0.88 |   0.96
0993 -      0.00 |    0.00 |     0.87 |   0.97
0994 -     21.86 |   95.14 |     0.73 |   0.99
0995 -      0.00 |    0.00 |     0.78 |   0.82
0996 -     71.41 |   99.17 |     0.84 |   0.96
0997 -     95.63 |  100.00 |     0.95 |   1.00
0998 -     34.36 |   34.15 |     0.92 |   0.98
0999 -      6.32 |    0.00 |     0.91 |   0.98
1000 -     44.13 |    0.00 |     0.93 |   0.92
==============================================
